TimeStamp;dev1 Max Value;dev1 Min Value;dev1X Max Value;dev1X Min Value;dev1 Max Slope;dev1 Min Slope;dev2 Max Value;dev2 Min Value;dev2X Max Value;dev2X Min Value;dev2 Max Slope;dev2 Min Slope;dev3 Max Value;dev3 Min Value;dev3X Max Value;dev3X Min Value;dev3 Max Slope;dev3 Min Slope;dev4 Max Value;dev4 Min Value;dev4X Max Value;dev4X Min Value;dev4 Max Slope;dev4 Min Slope;dev5 Max Value;dev5 Min Value;dev5X Max Value;dev5X Min Value;dev5 Max Slope;dev5 Min Slope;dev6 Max Value;dev6 Min Value;dev6X Max Value;dev6X Min Value;dev6 Max Slope;dev6 Min Slope;dev7 Max Value;dev7 Min Value;dev7X Max Value;dev7X Min Value;dev7 Max Slope;dev7 Min Slope;dev8 Max Value;dev8 Min Value;dev8X Max Value;dev8X Min Value;dev8 Max Slope;dev8 Min Slope;dev9 Max Value;dev9 Min Value;dev9X Max Value;dev9X Min Value;dev9 Max Slope;dev9 Min Slope;dev10 Max Value;dev10 Min Value;dev10X Max Value;dev10X Min Value;dev10 Max Slope;dev10 Min Slope;dev11 Max Value;dev11 Min Value;dev11X Max Value;dev11X Min Value;dev11 Max Slope;dev11 Min Slope;dev12 Max Value;dev12 Min Value;dev12X Max Value;dev12X Min Value;dev12 Max Slope;dev12 Min Slope;dev13 Max Value;dev13 Min Value;dev13X Max Value;dev13X Min Value;dev13 Max Slope;dev13 Min Slope;dev14 Max Value;dev14 Min Value;dev14X Max Value;dev14X Min Value;dev14 Max Slope;dev14 Min Slope;dev15 Max Value;dev15 Min Value;dev15X Max Value;dev15X Min Value;dev15 Max Slope;dev15 Min Slope;dev16 Max Value;dev16 Min Value;dev16X Max Value;dev16X Min Value;dev16 Max Slope;dev16 Min Slope;dev17 Max Value;dev17 Min Value;dev17X Max Value;dev17X Min Value;dev17 Max Slope;dev17 Min Slope;Dev 18 Max Value;Dev 18 Min Value;Dev 18X Max Value;Dev 18X Min Value;Dev 18 Max Slope;Dev 18 Min Slope;Dev 19 Max Value;Dev 19 Min Value;Dev 19X Max Value;Dev 19X Min Value;Dev 19 Max Slope;Dev 19 Min Slope;Dev 20 Max Value;Dev 20 Min Value;Dev 20X Max Value;Dev 20X Min Value;Dev 20 Max Slope;Dev 20 Min Slope
11h41m07s,38m;-7,14099E-07;-4,17495E-06;-0,325597317;0,46194428;1,536E-08;-2,5311E-08;-3,24495E-07;-1,65753E-06;-0,279507096;0,06717152;2,7862E-08;-1,8973E-08;1,2654E-08;1,0385E-08;0,50001881;-0,499938586;1,64E-10;-2,9E-11;1,12983E-07;2,3645E-08;0,492003119;-0,417777758;1,132E-09;-7,83E-10;3,4026E-08;1,3957E-08;0,50001881;-0,273495328;2,95E-10;-4,43E-10;7,0982E-08;1,3699E-08;0,50001881;-0,193338423;5,26E-10;-1,11E-10;2,08406E-07;3,6937E-08;0,50001881;-0,231412953;2,299E-09;-4,95E-10;1,3254E-08;1,112E-08;0,50001881;0,075187211;2,27E-10;-3,5E-11;1,92114E-07;3,4722E-08;0,475971738;-0,245440411;8,25E-10;-5,11E-10;2,15788E-07;3,3476E-08;0,50001881;-0,239428643;4,744E-09;-3,88E-10;1,20125E-07;4,1913E-08;0,50001881;-0,325597317;3,75E-10;-1,63E-10;1,6037E-07;3,3371E-08;0,477975661;-0,271491406;8,95E-10;-9,64E-10;1,53552E-07;2,9801E-08;0,467956048;-0,237424721;9,72E-10;-4,37E-10;1,9456E-07;3,8579E-08;0,471963893;-0,279507096;8,92E-10;-1,338E-09;1,232E-08;1,098E-08;-0,425793449;-0,277503174;8,4E-11;-9,2E-11;1,3629E-08;1,0431E-08;-0,499938586;0,50001881;5,5E-11;-3,81E-10;2,00039E-07;4,329E-08;0,467956048;-0,265479638;1,084E-09;-1,591E-09;8,9623E-08;2,1986E-08;0,477975661;-0,231412953;3,03E-10;-3,18E-10;2,38137E-07;4,9902E-08;0,465952125;-0,235420798;9,89E-10;-2,45E-09;1,2745E-08;8,392E-09;0,425873672;-0,499938586;2,79E-10;-1,26E-10
11h41m14s,51m;2,95905E-07;5,9076E-08;0,441905053;-0,289526709;1,086E-09;-8,6E-10;1,08187E-07;3,111E-08;0,453928589;-0,273495328;4,41E-10;-6,28E-10;1,2359E-08;1,0596E-08;-0,225401185;0,50001881;7,9E-11;-2,39E-10;2,78198E-07;5,3448E-08;0,439901131;-0,26748356;1,572E-09;-8,71E-10;8,0414E-08;1,9199E-08;0,50001881;-0,241432566;3,85E-10;-2,19E-10;8,822E-08;1,9645E-08;0,50001881;-0,223397262;5,73E-10;-1,42E-10;2,76596E-07;4,3719E-08;0,477975661;-0,245440411;1,714E-09;-1,145E-09;1,2767E-08;1,1049E-08;0,021081299;-0,499938586;1,53E-10;-5,2E-11;2,40159E-07;4,1152E-08;0,50001881;-0,263475715;2,438E-09;-9,69E-10;2,42392E-07;3,6689E-08;0,50001881;-0,247444334;9,26E-10;-1,562E-09;1,4842E-07;4,7102E-08;0,463948202;-0,32760124;6,32E-10;-2,787E-09;2,07657E-07;4,0219E-08;0,50001881;-0,243436489;1,686E-09;-4,62E-10;1,88378E-07;3,5779E-08;0,50001881;-0,22940903;1,145E-09;-7,24E-10;2,34559E-07;4,4884E-08;0,473967815;-0,263475715;9,43E-10;-1,888E-09;1,2211E-08;1,0917E-08;0,321669695;0,50001881;5,7E-11;-1,32E-10;1,3613E-08;1,0175E-08;-0,499938586;0,50001881;3,4E-11;-3,13E-10;2,53547E-07;4,9092E-08;0,50001881;-0,257463947;1,794E-09;-5,14E-10;1,01585E-07;2,3518E-08;0,465952125;-0,22940903;3,64E-10;-3,88E-10;2,94085E-07;5,3037E-08;0,50001881;-0,231412953;2,202E-09;-6,95E-10;1,2386E-08;8,911E-09;-0,423789526;-0,47989936;1,89E-10;-2,86E-10
11h41m21s,56m;3,4214E-07;5,9731E-08;0,50001881;-0,291530632;3,035E-09;-8,36E-10;1,17466E-07;3,5131E-08;0,475971738;-0,285518864;4,81E-10;-8,36E-10;1,295E-08;1,0237E-08;0,50001881;-0,499938586;2,12E-10;-3,5E-11;3,2893E-07;5,94E-08;0,50001881;-0,269487483;1,495E-09;-1,518E-09;9,1696E-08;2,0081E-08;0,50001881;-0,269487483;1,242E-09;-3,98E-10;9,7441E-08;2,1563E-08;0,496010964;-0,22139334;3,93E-10;-1,83E-10;3,17891E-07;5,0491E-08;0,50001881;-0,249448257;3,409E-09;-6,77E-10;1,2876E-08;1,074E-08;0,50001881;-0,499938586;1,48E-10;-2,6E-11;2,63018E-07;4,3198E-08;0,50001881;-0,263475715;4,701E-09;-8,1E-10;2,24541E-07;3,868E-08;0,477975661;-0,247444334;9,7E-10;-5,53E-10;1,41327E-07;4,7993E-08;0,50001881;-0,325597317;4,37E-10;-6,8E-11;2,04727E-07;3,9562E-08;0,50001881;-0,247444334;6,24E-10;-3,91E-10;1,97436E-07;3,4876E-08;0,50001881;-0,245440411;6,81E-10;-6,21E-10;2,19542E-07;4,7153E-08;0,46194428;-0,261471792;1,227E-09;-2,288E-09;1,2302E-08;1,1294E-08;-0,469879747;0,421865827;1,49E-10;-1,23E-10;1,2477E-08;1,1015E-08;0,50001881;-0,499938586;1,73E-10;-3,8E-11;3,01603E-07;5,7335E-08;0,50001881;-0,22940903;1,485E-09;-6,8E-10;1,33378E-07;2,5173E-08;0,50001881;-0,195342345;1,578E-09;-6,72E-10;3,34015E-07;5,9036E-08;0,50001881;-0,231412953;1,103E-09;-7,85E-10;1,2775E-08;8,847E-09;0,50001881;-0,499938586;5,5E-10;-1,2E-10
11h41m28s,63m;3,22017E-07;6,354E-08;0,465952125;-0,277503174;1,277E-09;-6,325E-09;1,46661E-07;3,6365E-08;0,50001881;-0,239428643;2,579E-09;-5,3E-10;1,2654E-08;1,1044E-08;0,50001881;-0,499938586;1,67E-10;-2,8E-11;3,3308E-07;6,3532E-08;0,50001881;-0,257463947;1,225E-09;-7,88E-10;9,4431E-08;2,02E-08;0,50001881;-0,255460025;4,82E-10;-3,52E-10;9,4811E-08;2,194E-08;0,50001881;-0,217385494;5,36E-10;-5,92E-10;3,04902E-07;5,0309E-08;0,50001881;-0,243436489;2,448E-09;-1,719E-09;1,2623E-08;1,0902E-08;-0,465871901;-0,499938586;2,36E-10;-3,7E-11;2,55697E-07;3,8634E-08;0,50001881;-0,261471792;5,945E-09;-4,73E-10;1,84281E-07;3,4491E-08;0,50001881;-0,25946787;1,171E-09;-2,847E-09;1,10238E-07;3,8556E-08;0,429881517;-0,283514941;4,28E-10;-2,55E-10;1,33299E-07;3,3938E-08;0,50001881;-0,263475715;1,07E-09;-3,12E-10;1,45981E-07;2,6801E-08;0,50001881;-0,25946787;5,77E-10;-3,48E-10;1,80178E-07;3,6129E-08;0,50001881;-0,271491406;1,837E-09;-5,56E-10;1,2123E-08;1,0971E-08;0,21946964;-0,279507096;6,7E-11;-8,9E-11;1,3404E-08;1,1164E-08;-0,499938586;-0,465871901;4,4E-11;-3,03E-10;2,06261E-07;4,4945E-08;0,50001881;-0,237424721;3,234E-09;-5,47E-10;8,608E-08;1,957E-08;0,50001881;-0,223397262;5,36E-10;-2,12E-10;2,4652E-07;4,5336E-08;0,50001881;-0,209369804;1,26E-09;-5,23E-10;1,222E-08;9,102E-09;-0,125205053;-0,471883669;1,43E-10;-4,66E-10
11h41m35s,68m;2,41244E-07;5,0096E-08;0,50001881;-0,271491406;2,846E-09;-1,013E-09;1,16546E-07;3,1033E-08;0,50001881;-0,251452179;4,75E-10;-1,58E-10;1,2497E-08;1,1164E-08;0,50001881;-0,425793449;1,57E-10;-6,6E-11;2,55441E-07;5,2005E-08;0,433889363;-0,239428643;1,152E-09;-1,723E-09;7,1022E-08;1,8685E-08;0,50001881;-0,26748356;5,24E-10;-1,51E-10;8,3996E-08;1,9319E-08;0,50001881;-0,189330578;6,71E-10;-2,21E-10;2,42256E-07;4,3819E-08;0,50001881;-0,251452179;1,062E-09;-7,49E-10;1,2934E-08;1,1312E-08;0,467956048;0,50001881;6,2E-11;-2,49E-10;2,15771E-07;3,7682E-08;0,50001881;-0,227405108;7,82E-10;-4,59E-10;2,02572E-07;3,6055E-08;0,50001881;-0,225401185;7,44E-10;-5,08E-10;1,16828E-07;3,8309E-08;0,50001881;-0,281511019;1,475E-09;-3,61E-10;1,72003E-07;3,5699E-08;0,50001881;-0,241432566;1,387E-09;-4,88E-10;1,70576E-07;3,187E-08;0,50001881;-0,203358036;1,875E-09;-6,33E-10;1,97487E-07;4,0218E-08;0,50001881;-0,225401185;1,579E-09;-5,02E-10;1,2713E-08;1,0558E-08;0,027093067;-0,499938586;1,68E-10;-3,4E-11;1,2488E-08;1,1209E-08;0,225481408;0,375775606;1,11E-10;-6,7E-11;1,8819E-07;3,9364E-08;0,50001881;-0,22940903;2,023E-09;-6,74E-10;9,139E-08;2,3005E-08;0,46194428;-0,189330578;3,85E-10;-1,805E-09;2,60601E-07;4,2623E-08;0,50001881;-0,185322732;4,254E-09;-7,76E-10;1,3521E-08;7,446E-09;0,50001881;-0,499938586;4,83E-10;-1,01E-10
11h41m42s,78m;2,63844E-07;5,4576E-08;0,50001881;-0,25946787;2,91E-09;-1,042E-09;1,17689E-07;3,1204E-08;0,50001881;-0,227405108;5,9E-10;-6,39E-10;1,2787E-08;9,919E-09;0,50001881;-0,499938586;2,15E-10;-4E-11;2,47219E-07;4,6765E-08;0,463948202;-0,185322732;1,001E-09;-4,474E-09;8,1346E-08;1,8057E-08;0,50001881;-0,227405108;9,88E-10;-2,06E-10;7,5448E-08;1,8492E-08;0,50001881;-0,22139334;9,3E-10;-2,11E-10;2,48714E-07;3,9331E-08;0,50001881;-0,22139334;1,163E-09;-7,67E-10;1,2758E-08;1,1315E-08;0,425873672;0,17337942;1,8E-10;-5,8E-11;1,65599E-07;3,4703E-08;0,457936434;-0,241432566;7,38E-10;-1,712E-09;1,80455E-07;3,4381E-08;0,479979583;-0,195342345;6,85E-10;-9,82E-10;1,23347E-07;3,861E-08;0,50001881;-0,275499251;6,61E-10;-8,18E-10;1,68068E-07;3,4432E-08;0,475971738;-0,213377649;6,29E-10;-5,79E-10;1,60775E-07;3,2956E-08;0,465952125;-0,193338423;6,56E-10;-6,37E-10;2,07196E-07;4,1389E-08;0,50001881;-0,225401185;8,42E-10;-4,08E-10;1,2458E-08;1,1276E-08;-0,123201131;-0,471883669;5,7E-11;-1,14E-10;1,259E-08;1,1068E-08;-0,127208976;-0,469879747;5,4E-11;-2,18E-10;2,38954E-07;4,6786E-08;0,485991351;-0,189330578;1,728E-09;-1,599E-09;9,4396E-08;2,2973E-08;0,441905053;-0,205361959;3,8E-10;-4,75E-10;2,45984E-07;4,9839E-08;0,487995274;-0,219389417;1,235E-09;-8,52E-10;1,298E-08;8,768E-09;0,50001881;-0,499938586;3,91E-10;-1,1E-10
11h41m49s,82m;2,42093E-07;5,1812E-08;0,50001881;-0,25946787;1,447E-09;-1,554E-09;1,08576E-07;3,0614E-08;0,487995274;-0,217385494;7,05E-10;-7,78E-10;1,3445E-08;1,0701E-08;0,50001881;-0,499938586;2,77E-10;-5,6E-11;2,4907E-07;5,1151E-08;0,447916821;-0,213377649;1,121E-09;-9,79E-10;6,9743E-08;1,8616E-08;0,425873672;-0,217385494;5,29E-10;-2,34E-10;7,3404E-08;1,8965E-08;0,50001881;-0,181314887;3,9E-10;-3,58E-10;2,35734E-07;4,1517E-08;0,50001881;-0,199350191;3,272E-09;-8,29E-10;1,2821E-08;1,0989E-08;-0,499938586;0,50001881;3,9E-11;-2,08E-10;2,13047E-07;3,6651E-08;0,473967815;-0,199350191;2,129E-09;-4,064E-09;1,7128E-07;3,1427E-08;0,463948202;-0,189330578;9,65E-10;-1,484E-09;1,11139E-07;4,128E-08;0,417857982;-0,371687538;1,105E-09;-6,21E-10;1,49879E-07;3,2739E-08;0,489999197;-0,189330578;8,79E-10;-5,78E-10;1,45157E-07;3,1352E-08;0,50001881;-0,165283506;6,5E-10;-5,69E-10;1,90656E-07;4,0267E-08;0,50001881;-0,1913345;2,955E-09;-4,53E-10;1,2524E-08;1,0991E-08;0,50001881;-0,499938586;2,18E-10;-5,3E-11;1,2646E-08;1,058E-08;0,50001881;-0,499938586;2,42E-10;-6,2E-11;2,0956E-07;4,1798E-08;0,50001881;-0,147248202;1,087E-09;-1,332E-09;8,0881E-08;2,1124E-08;0,50001881;-0,165283506;6,78E-10;-2,88E-10;2,42949E-07;4,58E-08;0,50001881;-0,171295274;1,199E-09;-6,67E-10;1,3359E-08;9,958E-09;0,467956048;0,50001881;1,35E-10;-5,35E-10
11h41m56s,92m;2,39519E-07;5,8383E-08;0,369763838;-0,143240357;1,842E-09;-1,225E-09;1,00732E-07;2,7763E-08;0,50001881;-0,189330578;6,08E-10;-1,12E-09;1,2718E-08;1,1136E-08;-0,423789526;-0,471883669;7,9E-11;-2,52E-10;2,35147E-07;5,1986E-08;0,50001881;-0,1913345;1,309E-09;-8,58E-10;7,1954E-08;1,7848E-08;0,50001881;-0,14524428;3,58E-10;-1,92E-10;7,8505E-08;1,9351E-08;0,50001881;-0,149252125;5,82E-10;-4,32E-10;2,34524E-07;4,4751E-08;0,455932512;-0,18331881;9,75E-10;-4,08E-09;1,314E-08;1,0565E-08;-0,499938586;0,50001881;6,9E-11;-3,25E-10;1,98699E-07;3,9914E-08;0,483987429;-0,175303119;1,012E-09;-8,79E-10;1,86863E-07;3,503E-08;0,50001881;-0,203358036;7,54E-10;-6,72E-10;1,06098E-07;3,6947E-08;0,423869749;-0,257463947;1,122E-09;-6,33E-10;1,57637E-07;3,6661E-08;0,479979583;-0,185322732;8,69E-10;-7,46E-10;1,62404E-07;3,2507E-08;0,475971738;-0,163279583;8,33E-10;-1,126E-09;2,17513E-07;4,1328E-08;0,50001881;-0,199350191;2,308E-09;-7,27E-10;1,3195E-08;1,1042E-08;0,50001881;-0,329605162;1,62E-10;-3,7E-11;1,2709E-08;1,0667E-08;0,50001881;-0,499938586;1,85E-10;-2,4E-11;2,46565E-07;4,3629E-08;0,50001881;-0,173299196;3,24E-09;-1,131E-09;9,2309E-08;2,2559E-08;0,50001881;-0,169291351;5,84E-10;-3,93E-10;2,5172E-07;4,9019E-08;0,471963893;-0,161275661;1,129E-09;-1,314E-09;1,4012E-08;9,012E-09;0,50001881;-0,499938586;5,43E-10;-1,32E-10
11h42m04s,02m;2,70422E-07;5,7452E-08;0,46194428;-0,197346268;1,115E-09;-2,298E-09;1,11817E-07;3,2811E-08;0,50001881;-0,205361959;7,91E-10;-4,44E-10;1,3054E-08;1,0423E-08;0,50001881;-0,499938586;2,25E-10;-4,4E-11;2,72314E-07;5,9576E-08;0,50001881;-0,181314887;1,832E-09;-8,62E-10;7,0704E-08;1,7447E-08;0,50001881;-0,175303119;3,31E-10;-1,95E-10;7,6529E-08;2,0211E-08;0,39381091;-0,15325997;4,93E-10;-3,17E-10;2,0466E-07;4,2401E-08;0,411846214;-0,187326655;1,973E-09;-1,119E-09;1,3513E-08;1,1162E-08;0,50001881;-0,499938586;2,4E-10;-4,1E-11;1,99947E-07;4,4202E-08;0,441905053;-0,143240357;1,224E-09;-6,26E-10;1,90038E-07;3,3226E-08;0,50001881;-0,175303119;1,186E-09;-9,92E-10;1,06221E-07;3,8601E-08;0,50001881;-0,273495328;7,22E-10;-7,27E-10;1,63494E-07;3,4139E-08;0,50001881;-0,179310964;9,05E-10;-3,53E-10;1,76723E-07;2,8406E-08;0,50001881;-0,133220744;1,923E-09;-6,08E-10;1,8967E-07;4,2314E-08;0,50001881;-0,185322732;1,331E-09;-1,1E-09;1,2403E-08;1,0841E-08;-0,325597317;0,50001881;6,3E-11;-1,72E-10;1,2772E-08;1,0578E-08;-0,499938586;0,50001881;4,1E-11;-2,51E-10;2,46655E-07;3,9555E-08;0,50001881;-0,155263893;3,726E-09;-1,002E-09;9,3672E-08;2,3313E-08;0,50001881;-0,141236434;7,43E-10;-3,25E-10;2,50615E-07;5,3616E-08;0,50001881;-0,131216821;1,43E-09;-1,193E-09;1,277E-08;9,941E-09;0,373771684;-0,427797371;2,67E-10;-3,27E-10
11h42m11s,15m;2,7472E-07;5,7942E-08;0,46995997;-0,187326655;1,455E-09;-8,65E-10;1,27622E-07;3,0687E-08;0,50001881;-0,14524428;1,523E-09;-1,151E-09;1,3202E-08;1,1213E-08;0,50001881;-0,22940903;1,31E-10;-3,6E-11;2,35474E-07;5,0255E-08;0,50001881;-0,213377649;3,674E-09;-2,82E-09;6,867E-08;1,817E-08;0,50001881;-0,143240357;5,99E-10;-3,7E-10;7,0485E-08;1,7863E-08;0,50001881;-0,141236434;2,85E-10;-1,43E-10;1,98325E-07;3,8959E-08;0,471963893;-0,171295274;9,18E-10;-1,696E-09;1,2495E-08;1,1318E-08;-0,225401185;-0,495930741;6,4E-11;-3,8E-11;2,24936E-07;4,4388E-08;0,465952125;-0,171295274;7,48E-10;-2,323E-09;2,19167E-07;3,8854E-08;0,479979583;-0,167287429;8,79E-10;-1,274E-09;1,36139E-07;4,7024E-08;0,50001881;-0,265479638;5,54E-10;-4,54E-10;1,81335E-07;3,9432E-08;0,50001881;-0,171295274;6,09E-10;-4,12E-10;1,81932E-07;3,6497E-08;0,50001881;-0,143240357;6,95E-10;-4,2E-10;2,3902E-07;4,8696E-08;0,50001881;-0,155263893;1,524E-09;-6,01E-10;1,2366E-08;1,1144E-08;0,275579474;0,221473563;7,4E-11;-1,3E-10;1,299E-08;1,1226E-08;0,50001881;-0,329605162;2,36E-10;-6,2E-11;2,50559E-07;5,1573E-08;0,50001881;-0,157267815;9,9E-10;-6,15E-10;1,09437E-07;2,4848E-08;0,50001881;-0,133220744;6,9E-10;-4,33E-10;2,91786E-07;5,8409E-08;0,477975661;-0,131216821;1,852E-09;-2,82E-09;1,2714E-08;9,278E-09;0,425873672;-0,493926818;2,26E-10;-1,19E-10
11h42m18s,26m;2,81065E-07;5,2475E-08;0,445912898;-0,179310964;2,826E-09;-1,343E-09;1,06427E-07;3,2705E-08;0,50001881;-0,185322732;5,39E-10;-3,26E-10;1,2789E-08;1,1321E-08;0,471963893;-0,499938586;1,73E-10;-1,39E-10;2,2868E-07;5,2808E-08;0,467956048;-0,173299196;8,43E-10;-1,604E-09;6,2926E-08;1,75E-08;0,50001881;-0,147248202;3,34E-10;-2,41E-10;6,811E-08;1,8945E-08;0,50001881;-0,169291351;2,96E-10;-1,87E-10;2,30371E-07;3,9863E-08;0,50001881;-0,157267815;1,654E-09;-5,85E-10;1,2731E-08;1,139E-08;0,467956048;0,50001881;5,7E-11;-2,16E-10;1,79213E-07;3,8216E-08;0,50001881;-0,141236434;2,369E-09;-1,087E-09;1,8747E-07;3,2506E-08;0,50001881;-0,141236434;3,395E-09;-6,03E-10;1,13836E-07;3,9108E-08;0,379783451;-0,225401185;6,83E-10;-1,576E-09;1,31492E-07;3,6463E-08;0,463948202;-0,211373727;5,8E-10;-3,35E-10;1,39508E-07;2,9506E-08;0,50001881;-0,165283506;7,73E-10;-8,06E-10;1,6341E-07;4,3052E-08;0,463948202;-0,203358036;7,59E-10;-2,345E-09;1,253E-08;1,13E-08;0,465952125;-0,431805217;3,6E-11;-1,73E-10;1,2856E-08;1,1014E-08;-0,499938586;0,50001881;5,1E-11;-2,22E-10;2,27619E-07;5,1194E-08;0,481983506;-0,139232512;1,12E-09;-6,91E-10;9,3556E-08;2,3395E-08;0,475971738;-0,117189363;6,2E-10;-3,7E-10;3,13786E-07;5,128E-08;0,50001881;-0,123201131;2,784E-09;-1,129E-09;1,4197E-08;8,904E-09;0,50001881;-0,499938586;5,49E-10;-1,14E-10
11h42m25s,33m;2,62125E-07;5,7175E-08;0,471963893;-0,185322732;1,845E-09;-2,695E-09;1,36747E-07;3,2667E-08;0,463948202;-0,171295274;1,266E-09;-2,857E-09;1,2552E-08;1,0421E-08;0,121277431;-0,499938586;1,76E-10;-3,8E-11;2,82546E-07;5,6385E-08;0,433889363;-0,18331881;1,657E-09;-1,095E-09;8,6775E-08;1,9818E-08;0,471963893;-0,173299196;5,08E-10;-1,124E-09;8,4293E-08;2,1521E-08;0,50001881;-0,139232512;6,69E-10;-2,35E-10;2,72621E-07;4,5935E-08;0,50001881;-0,143240357;2,01E-09;-1,24E-09;1,2523E-08;1,1295E-08;0,46995997;0,419861904;5,6E-11;-1,97E-10;2,1901E-07;4,2609E-08;0,50001881;-0,161275661;5,548E-09;-1,333E-09;1,82883E-07;3,5116E-08;0,50001881;-0,149252125;1,557E-09;-8,97E-10;1,22597E-07;4,0897E-08;0,50001881;-0,233416876;1,556E-09;-5,96E-10;1,82603E-07;3,5673E-08;0,50001881;-0,159271738;2,071E-09;-1,041E-09;1,73878E-07;3,1997E-08;0,50001881;-0,139232512;1,802E-09;-5,99E-10;2,20909E-07;4,3445E-08;0,498014887;-0,14524428;1,587E-09;-8,22E-10;1,2517E-08;1,1311E-08;0,50001881;-0,499938586;1,93E-10;-5,7E-11;1,26E-08;1,0923E-08;0,227485331;-0,499938586;1,21E-10;-4,3E-11;2,50824E-07;4,2678E-08;0,429881517;-0,137228589;2,108E-09;-1,868E-09;9,2629E-08;2,2707E-08;0,427877595;-0,161275661;1,046E-09;-8,88E-10;2,53448E-07;4,8926E-08;0,50001881;-0,137228589;2,191E-09;-1,172E-09;1,289E-08;8,931E-09;-0,499938586;-0,467875824;1,51E-10;-6,2E-10
