Variable Source,dev1,dev2,dev3,dev4,dev5,dev6,dev7,dev8,dev9,dev10,dev11,dev12,dev13,dev14,dev15,dev16,dev17,Dev 18,Dev 19,Dev 20
"-0,49998722875999979100","0,00000000599424925941","0,00000199137026640004","0,00000125657605268365","0,00000125432102438161","-0,00000001190099125076","0,00000001053039229289","0,00000040508334078576","0,00000274200984370295","0,00000155241591307553","0,00000001032697123372","0,00000048104022682089","0,00000342618376950556","0,00000163588779625107","0,00000635518268869511","0,00000001131594175917","0,00000001017438907173","0,00000218206511719200","0,00000001018265194747","0,00000001025229085366","0,00000069210857617727"
"-0,49798330325792361500","0,00000000576607219277","0,00000198759827198991","0,00000125635591074837","0,00000125376516131730","-0,00000000965842549756","0,00000001065403261800","0,00000040420708573665","0,00000273763050971416","0,00000155001735043787","0,00000001038762279355","0,00000048044049052653","0,00000341989550129203","0,00000163471797029580","0,00000635147667408501","0,00000001119257658801","0,00000001030684540234","0,00000217886345090756","0,00000001034367824502","0,00000001044874877883","0,00000069153245972925"
"-0,49597937775584749500","0,00000000555279572884","0,00000198385607289018","0,00000125605852320098","0,00000125314388690075","-0,00000000752911853386","0,00000001077055226185","0,00000040333844316341","0,00000273321938427760","0,00000154762180436509","0,00000001044759958172","0,00000047983132416154","0,00000341357555409537","0,00000163343350755418","0,00000634761538871243","0,00000001107747076514","0,00000001043257806650","0,00000217561750950084","0,00000001049479948534","0,00000001063261803258","0,00000069092358451995"
"-0,49397545225377131900","0,00000000535441986761","0,00000198014366910084","0,00000125568389004148","0,00000125245720113195","-0,00000000551307035967","0,00000001087995122445","0,00000040247741306603","0,00000272877646739327","0,00000154522927485718","0,00000001050690159825","0,00000047921272772593","0,00000340722392791558","0,00000163203440802621","0,00000634359883257736","0,00000001097062429054","0,00000001055158706423","0,00000217232729297185","0,00000001063601566844","0,00000001080389861493","0,00000069028195054937"
"-0,49197152675169519800","0,00000000517094460910","0,00000197646106062191","0,00000125523201126987","0,00000125170510401092","-0,00000000361028097498","0,00000001098222950579","0,00000040162399544451","0,00000272430175906118","0,00000154283976191414","0,00000001056552884314","0,00000047858470121969","0,00000340084062275267","0,00000163052067171189","0,00000633942700567981","0,00000001087203716422","0,00000001066387239551","0,00000216899280132057","0,00000001076732679430","0,00000001096259052586","0,00000068960755781752"
"-0,48996760124961902200","0,00000000500236995330","0,00000197280824745337","0,00000125470288688614","0,00000125088759553765","-0,00000000182075037978","0,00000001107738710587","0,00000040077819029887","0,00000271979525928133","0,00000154045326553598","0,00000001062348131638","0,00000047794724464283","0,00000339442563860662","0,00000162889229861122","0,00000633509990801976","0,00000001078170938619","0,00000001076943406037","0,00000216561403454701","0,00000001088873286294","0,00000001110869376538","0,00000068890040632440"
"-0,48796367574754284600","0,00000000484869590021","0,00000196918522959523","0,00000125409651689031","0,00000125000467571214","-0,00000000014447857409","0,00000001116542402470","0,00000039993999762908","0,00000271525696805371","0,00000153806978572270","0,00000001068075901798","0,00000047730035799535","0,00000338797897547745","0,00000162714928872421","0,00000633061753959723","0,00000001069964095643","0,00000001086827205878","0,00000216219099265117","0,00000001100023387435","0,00000001124220833349","0,00000068816049607000"
"-0,48595975024546672600","0,00000000470992244982","0,00000196559200704748","0,00000125341290128236","0,00000124905634453438","0,00000000141853444210","0,00000001124634026227","0,00000039910941743517","0,00000271068688537832","0,00000153568932247429","0,00000001073736194793","0,00000047664404127724","0,00000338150063336515","0,00000162529164205084","0,00000632597990041220","0,00000001062583187495","0,00000001096038639075","0,00000215872367563305","0,00000001110182982853","0,00000001136313423019","0,00000068738782705433"
"-0,48395582474339055000","0,00000000458604960215","0,00000196202857981014","0,00000125265204006230","0,00000124804260200439","0,00000000286828866880","0,00000001132013581859","0,00000039828644971712","0,00000270608501125517","0,00000153331187579076","0,00000001079329010623","0,00000047597829448850","0,00000337499061226972","0,00000162331935859113","0,00000632118699046470","0,00000001056028214176","0,00000001104577705629","0,00000215521208349266","0,00000001119352072548","0,00000001147147145547","0,00000068658239927738"
"-0,48195189924131443000","0,00000000447707735718","0,00000195849494788319","0,00000125181393323012","0,00000124696344812216","0,00000000420478410599","0,00000001138681069365","0,00000039747109447494","0,00000270145134568426","0,00000153093744567210","0,00000001084854349289","0,00000047530311762914","0,00000336844891219116","0,00000162123243834506","0,00000631623880975470","0,00000001050299175684","0,00000001112444405539","0,00000215165621622998","0,00000001127530656521","0,00000001156722000935","0,00000068574421273916"
