"2025-03-26_13h09m59s,02m",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
"0,52345468193158128900","2,10443E-07","8,9938E-08","3,24688E-07","6,8028E-08","1,3253E-08","1,3253E-08","3,03683E-06","3,74108E-06","2,71131E-06","1,44053E-06","1,1688E-08","1,3253E-08","2,03836E-06","2,27658E-07","1,3253E-08","1,0123E-08","1,1688E-08","1,3253E-08","1,3253E-08","2,4208E-08"
"0,52545860456889592600","2,10443E-07","8,8373E-08","3,29383E-07","6,8028E-08","1,1688E-08","1,3253E-08","3,05248E-06","3,75986E-06","2,71444E-06","1,44523E-06","1,3253E-08","1,3253E-08","2,05558E-06","2,33918E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,4208E-08"
"0,52746252720621056300","2,10443E-07","9,1503E-08","3,32513E-07","6,6463E-08","1,0123E-08","1,3253E-08","3,06344E-06","3,7849E-06","2,71914E-06","1,45149E-06","1,3253E-08","1,1688E-08","2,05401E-06","2,26093E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,4208E-08"
"0,52946644984352520000","2,12008E-07","9,1503E-08","3,30948E-07","6,8028E-08","1,1688E-08","1,3253E-08","3,07126E-06","3,78021E-06","2,72383E-06","1,45618E-06","1,1688E-08","1,1688E-08","2,06653E-06","2,27658E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,53147037248083983700","2,13573E-07","8,8373E-08","3,32513E-07","6,6463E-08","1,1688E-08","1,3253E-08","3,08535E-06","3,78647E-06","2,73322E-06","1,46244E-06","1,3253E-08","1,3253E-08","2,07123E-06","2,27658E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,4208E-08"
"0,53347429511815447300","2,12008E-07","8,9938E-08","3,34078E-07","6,9593E-08","1,1688E-08","1,1688E-08","3,09474E-06","3,80212E-06","2,73792E-06","1,46557E-06","1,3253E-08","1,1688E-08","2,07905E-06","2,32353E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,7338E-08"
"0,53547821775546911000","2,12008E-07","9,3068E-08","3,34078E-07","6,8028E-08","1,1688E-08","1,3253E-08","3,11039E-06","3,8209E-06","2,74105E-06","1,47027E-06","1,3253E-08","1,1688E-08","2,0947E-06","2,30788E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,7338E-08"
"0,53748214039278374700","2,16703E-07","9,1503E-08","3,35643E-07","7,1158E-08","1,1688E-08","1,3253E-08","3,11978E-06","3,83655E-06","2,74574E-06","1,47496E-06","1,3253E-08","1,1688E-08","2,09627E-06","2,18268E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,4208E-08"
"0,53948606303009838400","2,18268E-07","8,9938E-08","3,38773E-07","7,1158E-08","1,1688E-08","1,3253E-08","3,12604E-06","3,84124E-06","2,75357E-06","1,47966E-06","1,3253E-08","1,3253E-08","2,10409E-06","2,19833E-07","1,3253E-08","1,1688E-08","1,0123E-08","1,1688E-08","1,3253E-08","2,7338E-08"
"0,54148998566741291000","2,18268E-07","9,1503E-08","3,43468E-07","6,9593E-08","1,1688E-08","1,3253E-08","3,13543E-06","3,8522E-06","2,75983E-06","1,48279E-06","1,3253E-08","1,1688E-08","2,10722E-06","2,22963E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,7338E-08"
"0,54349390830472754600","2,16703E-07","9,1503E-08","3,43468E-07","6,9593E-08","1,1688E-08","1,3253E-08","3,14951E-06","3,87411E-06","2,75826E-06","1,48905E-06","1,4818E-08","1,3253E-08","2,11818E-06","2,21398E-07","1,1688E-08","1,1688E-08","1,1688E-08","1,1688E-08","1,3253E-08","2,4208E-08"
"0,54549783094204218300","2,16703E-07","9,1503E-08","3,46598E-07","6,9593E-08","1,1688E-08","1,1688E-08","3,1589E-06","3,88506E-06","2,76296E-06","1,49531E-06","1,3253E-08","1,3253E-08","2,12444E-06","2,26093E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,54750175357935682000","2,16703E-07","8,9938E-08","3,49728E-07","6,9593E-08","1,3253E-08","1,1688E-08","3,16986E-06","3,89602E-06","2,76922E-06","1,5047E-06","1,3253E-08","1,1688E-08","2,12757E-06","2,51133E-07","1,1688E-08","1,1688E-08","1,4818E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,54950567621667145700","2,21398E-07","9,3068E-08","3,48163E-07","6,9593E-08","1,1688E-08","1,3253E-08","3,17768E-06","3,9101E-06","2,77704E-06","1,50626E-06","1,1688E-08","1,3253E-08","2,13696E-06","2,49568E-07","1,1688E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,3253E-08","2,7338E-08"
"0,55150959885398609400","2,21398E-07","9,3068E-08","3,51293E-07","6,9593E-08","1,1688E-08","1,1688E-08","3,1949E-06","3,92262E-06","2,78174E-06","1,51409E-06","1,3253E-08","1,4818E-08","2,13696E-06","2,51133E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,3253E-08","1,1688E-08","2,7338E-08"
"0,55351352149130073100","2,19833E-07","9,1503E-08","3,52858E-07","7,1158E-08","1,1688E-08","1,1688E-08","3,20742E-06","3,93514E-06","2,78643E-06","1,51565E-06","1,3253E-08","1,3253E-08","2,14635E-06","2,49568E-07","1,3253E-08","1,1688E-08","1,1688E-08","1,0123E-08","1,3253E-08","2,7338E-08"
"0,55551744412861536700","2,21398E-07","9,4633E-08","3,51293E-07","7,1158E-08","1,3253E-08","1,3253E-08","3,21994E-06","3,94923E-06","2,788E-06","1,52035E-06","1,1688E-08","1,3253E-08","2,14791E-06","2,26093E-07","1,3253E-08","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","2,5773E-08"
"0,55752136676593000400","2,21398E-07","9,4633E-08","3,52858E-07","7,1158E-08","1,1688E-08","1,1688E-08","3,22307E-06","3,96331E-06","2,79426E-06","1,52661E-06","1,1688E-08","1,1688E-08","2,16356E-06","2,40178E-07","1,3253E-08","1,3253E-08","1,1688E-08","1,1688E-08","1,1688E-08","2,7338E-08"
